#
# $FreeBSD$
#
#    Name:     cp949 to Unicode table
#    Unicode version: 2.0
#    Table version: 2.01
#    Table format:  Format A
#    Date:          1/7/2000
#
#    Contact:       Shawn.Steele@microsoft.com
#
#    General notes: none
#
#    Format: Three tab-separated columns
#        Column #1 is the cp949 code (in hex)
#        Column #2 is the Unicode (in hex as 0xXXXX)
#        Column #3 is the Unicode name (follows a comment sign, '#')
#
#    The entries are in cp949 order
#
0x00	0x0000	#NULL
0x97CD	0xC00D	#HANGUL SYLLABLE SSANGPIEUP WE RIEULKIYEOK
0x97CE	0xC00E	#HANGUL SYLLABLE SSANGPIEUP WE RIEULMIEUM
0x97CF	0xC00F	#HANGUL SYLLABLE SSANGPIEUP WE RIEULPIEUP
0x97D0	0xC010	#HANGUL SYLLABLE SSANGPIEUP WE RIEULSIOS
0x97D1	0xC011	#HANGUL SYLLABLE SSANGPIEUP WE RIEULTHIEUTH
0x97D2	0xC012	#HANGUL SYLLABLE SSANGPIEUP WE RIEULPHIEUPH
0x97D3	0xC013	#HANGUL SYLLABLE SSANGPIEUP WE RIEULHIEUH
0x97D4	0xC014	#HANGUL SYLLABLE SSANGPIEUP WE MIEUM
0x97D5	0xC015	#HANGUL SYLLABLE SSANGPIEUP WE PIEUP
0x97D6	0xC016	#HANGUL SYLLABLE SSANGPIEUP WE PIEUPSIOS
0x97D7	0xC017	#HANGUL SYLLABLE SSANGPIEUP WE SIOS
0x97D8	0xC018	#HANGUL SYLLABLE SSANGPIEUP WE SSANGSIOS
0x97D9	0xC019	#HANGUL SYLLABLE SSANGPIEUP WE IEUNG
0x97DA	0xC01A	#HANGUL SYLLABLE SSANGPIEUP WE CIEUC
0x97DB	0xC01B	#HANGUL SYLLABLE SSANGPIEUP WE CHIEUCH
0x97DC	0xC01C	#HANGUL SYLLABLE SSANGPIEUP WE KHIEUKH
0x97DD	0xC01D	#HANGUL SYLLABLE SSANGPIEUP WE THIEUTH
0x97DE	0xC01E	#HANGUL SYLLABLE SSANGPIEUP WE PHIEUPH
0x97DF	0xC01F	#HANGUL SYLLABLE SSANGPIEUP WE HIEUH
0x97E0	0xC020	#HANGUL SYLLABLE SSANGPIEUP WI
0x97E1	0xC021	#HANGUL SYLLABLE SSANGPIEUP WI KIYEOK
0x97E2	0xC022	#HANGUL SYLLABLE SSANGPIEUP WI SSANGKIYEOK
0x97E3	0xC023	#HANGUL SYLLABLE SSANGPIEUP WI KIYEOKSIOS
0x97E4	0xC024	#HANGUL SYLLABLE SSANGPIEUP WI NIEUN
0x97E5	0xC025	#HANGUL SYLLABLE SSANGPIEUP WI NIEUNCIEUC
0x97E6	0xC026	#HANGUL SYLLABLE SSANGPIEUP WI NIEUNHIEUH
0x97E7	0xC027	#HANGUL SYLLABLE SSANGPIEUP WI TIKEUT
0x97E8	0xC028	#HANGUL SYLLABLE SSANGPIEUP WI RIEUL
0x97E9	0xC029	#HANGUL SYLLABLE SSANGPIEUP WI RIEULKIYEOK
0x97EA	0xC02A	#HANGUL SYLLABLE SSANGPIEUP WI RIEULMIEUM
0x97EB	0xC02B	#HANGUL SYLLABLE SSANGPIEUP WI RIEULPIEUP
0x97EC	0xC02C	#HANGUL SYLLABLE SSANGPIEUP WI RIEULSIOS
0x97ED	0xC02D	#HANGUL SYLLABLE SSANGPIEUP WI RIEULTHIEUTH
0x97EE	0xC02E	#HANGUL SYLLABLE SSANGPIEUP WI RIEULPHIEUPH
0x97EF	0xC02F	#HANGUL SYLLABLE SSANGPIEUP WI RIEULHIEUH
0x97F0	0xC030	#HANGUL SYLLABLE SSANGPIEUP WI MIEUM
0x97F1	0xC031	#HANGUL SYLLABLE SSANGPIEUP WI PIEUP
0x97F2	0xC032	#HANGUL SYLLABLE SSANGPIEUP WI PIEUPSIOS
0x97F3	0xC033	#HANGUL SYLLABLE SSANGPIEUP WI SIOS
0x97F4	0xC034	#HANGUL SYLLABLE SSANGPIEUP WI SSANGSIOS
0x97F5	0xC035	#HANGUL SYLLABLE SSANGPIEUP WI IEUNG
0x97F6	0xC036	#HANGUL SYLLABLE SSANGPIEUP WI CIEUC
0x97F7	0xC037	#HANGUL SYLLABLE SSANGPIEUP WI CHIEUCH
0x97F8	0xC038	#HANGUL SYLLABLE SSANGPIEUP WI KHIEUKH
0x97F9	0xC039	#HANGUL SYLLABLE SSANGPIEUP WI THIEUTH
0x97FA	0xC03A	#HANGUL SYLLABLE SSANGPIEUP WI PHIEUPH
0x97FB	0xC03B	#HANGUL SYLLABLE SSANGPIEUP WI HIEUH
0x97FC	0xC03D	#HANGUL SYLLABLE SSANGPIEUP YU KIYEOK
0x97FD	0xC03E	#HANGUL SYLLABLE SSANGPIEUP YU SSANGKIYEOK
0x97FE	0xC03F	#HANGUL SYLLABLE SSANGPIEUP YU KIYEOKSIOS
0x9841	0xC040	#HANGUL SYLLABLE SSANGPIEUP YU NIEUN
0x9842	0xC041	#HANGUL SYLLABLE SSANGPIEUP YU NIEUNCIEUC
0x9843	0xC042	#HANGUL SYLLABLE SSANGPIEUP YU NIEUNHIEUH
0x9844	0xC043	#HANGUL SYLLABLE SSANGPIEUP YU TIKEUT
0x9845	0xC044	#HANGUL SYLLABLE SSANGPIEUP YU RIEUL
0x9846	0xC045	#HANGUL SYLLABLE SSANGPIEUP YU RIEULKIYEOK
0x9847	0xC046	#HANGUL SYLLABLE SSANGPIEUP YU RIEULMIEUM
0x9848	0xC047	#HANGUL SYLLABLE SSANGPIEUP YU RIEULPIEUP
0x9849	0xC048	#HANGUL SYLLABLE SSANGPIEUP YU RIEULSIOS
0x984A	0xC049	#HANGUL SYLLABLE SSANGPIEUP YU RIEULTHIEUTH
0x984B	0xC04A	#HANGUL SYLLABLE SSANGPIEUP YU RIEULPHIEUPH
0x984C	0xC04B	#HANGUL SYLLABLE SSANGPIEUP YU RIEULHIEUH
0x984D	0xC04C	#HANGUL SYLLABLE SSANGPIEUP YU MIEUM
0x984E	0xC04D	#HANGUL SYLLABLE SSANGPIEUP YU PIEUP
0x984F	0xC04E	#HANGUL SYLLABLE SSANGPIEUP YU PIEUPSIOS
0x9850	0xC04F	#HANGUL SYLLABLE SSANGPIEUP YU SIOS
0x9851	0xC050	#HANGUL SYLLABLE SSANGPIEUP YU SSANGSIOS
0x9852	0xC052	#HANGUL SYLLABLE SSANGPIEUP YU CIEUC
0x9853	0xC053	#HANGUL SYLLABLE SSANGPIEUP YU CHIEUCH
0x9854	0xC054	#HANGUL SYLLABLE SSANGPIEUP YU KHIEUKH
0x9855	0xC055	#HANGUL SYLLABLE SSANGPIEUP YU THIEUTH
0x9856	0xC056	#HANGUL SYLLABLE SSANGPIEUP YU PHIEUPH
0x9857	0xC057	#HANGUL SYLLABLE SSANGPIEUP YU HIEUH
0x9858	0xC059	#HANGUL SYLLABLE SSANGPIEUP EU KIYEOK
0x9859	0xC05A	#HANGUL SYLLABLE SSANGPIEUP EU SSANGKIYEOK
0x985A	0xC05B	#HANGUL SYLLABLE SSANGPIEUP EU KIYEOKSIOS
0x9861	0xC05D	#HANGUL SYLLABLE SSANGPIEUP EU NIEUNCIEUC
0x9862	0xC05E	#HANGUL SYLLABLE SSANGPIEUP EU NIEUNHIEUH
0x9863	0xC05F	#HANGUL SYLLABLE SSANGPIEUP EU TIKEUT
0x9864	0xC061	#HANGUL SYLLABLE SSANGPIEUP EU RIEULKIYEOK
0x9865	0xC062	#HANGUL SYLLABLE SSANGPIEUP EU RIEULMIEUM
0x9866	0xC063	#HANGUL SYLLABLE SSANGPIEUP EU RIEULPIEUP
0x9867	0xC064	#HANGUL SYLLABLE SSANGPIEUP EU RIEULSIOS
0x9868	0xC065	#HANGUL SYLLABLE SSANGPIEUP EU RIEULTHIEUTH
0x9869	0xC066	#HANGUL SYLLABLE SSANGPIEUP EU RIEULPHIEUPH
0x986A	0xC067	#HANGUL SYLLABLE SSANGPIEUP EU RIEULHIEUH
0x986B	0xC06A	#HANGUL SYLLABLE SSANGPIEUP EU PIEUPSIOS
0x986C	0xC06B	#HANGUL SYLLABLE SSANGPIEUP EU SIOS
0x986D	0xC06C	#HANGUL SYLLABLE SSANGPIEUP EU SSANGSIOS
0x986E	0xC06D	#HANGUL SYLLABLE SSANGPIEUP EU IEUNG
0x986F	0xC06E	#HANGUL SYLLABLE SSANGPIEUP EU CIEUC
0x9870	0xC06F	#HANGUL SYLLABLE SSANGPIEUP EU CHIEUCH
0x9871	0xC070	#HANGUL SYLLABLE SSANGPIEUP EU KHIEUKH
0x9872	0xC071	#HANGUL SYLLABLE SSANGPIEUP EU THIEUTH
0x9873	0xC072	#HANGUL SYLLABLE SSANGPIEUP EU PHIEUPH
0x9874	0xC073	#HANGUL SYLLABLE SSANGPIEUP EU HIEUH
0x9875	0xC074	#HANGUL SYLLABLE SSANGPIEUP YI
0x9876	0xC075	#HANGUL SYLLABLE SSANGPIEUP YI KIYEOK
0x9877	0xC076	#HANGUL SYLLABLE SSANGPIEUP YI SSANGKIYEOK
0x9878	0xC077	#HANGUL SYLLABLE SSANGPIEUP YI KIYEOKSIOS
0x9879	0xC078	#HANGUL SYLLABLE SSANGPIEUP YI NIEUN
0x987A	0xC079	#HANGUL SYLLABLE SSANGPIEUP YI NIEUNCIEUC
0x9881	0xC07A	#HANGUL SYLLABLE SSANGPIEUP YI NIEUNHIEUH
0x9882	0xC07B	#HANGUL SYLLABLE SSANGPIEUP YI TIKEUT
0x9883	0xC07C	#HANGUL SYLLABLE SSANGPIEUP YI RIEUL
0x9884	0xC07D	#HANGUL SYLLABLE SSANGPIEUP YI RIEULKIYEOK
0x9885	0xC07E	#HANGUL SYLLABLE SSANGPIEUP YI RIEULMIEUM
0x9886	0xC07F	#HANGUL SYLLABLE SSANGPIEUP YI RIEULPIEUP
0x9887	0xC080	#HANGUL SYLLABLE SSANGPIEUP YI RIEULSIOS
0x9888	0xC081	#HANGUL SYLLABLE SSANGPIEUP YI RIEULTHIEUTH
0x9889	0xC082	#HANGUL SYLLABLE SSANGPIEUP YI RIEULPHIEUPH
0x988A	0xC083	#HANGUL SYLLABLE SSANGPIEUP YI RIEULHIEUH
0x988B	0xC084	#HANGUL SYLLABLE SSANGPIEUP YI MIEUM
0x988C	0xC085	#HANGUL SYLLABLE SSANGPIEUP YI PIEUP
0x988D	0xC086	#HANGUL SYLLABLE SSANGPIEUP YI PIEUPSIOS
0x988E	0xC087	#HANGUL SYLLABLE SSANGPIEUP YI SIOS
0x988F	0xC088	#HANGUL SYLLABLE SSANGPIEUP YI SSANGSIOS
0x9890	0xC089	#HANGUL SYLLABLE SSANGPIEUP YI IEUNG
0x9891	0xC08A	#HANGUL SYLLABLE SSANGPIEUP YI CIEUC
0x9892	0xC08B	#HANGUL SYLLABLE SSANGPIEUP YI CHIEUCH
0x9893	0xC08C	#HANGUL SYLLABLE SSANGPIEUP YI KHIEUKH
0x9894	0xC08D	#HANGUL SYLLABLE SSANGPIEUP YI THIEUTH
0x9895	0xC08E	#HANGUL SYLLABLE SSANGPIEUP YI PHIEUPH
0x9896	0xC08F	#HANGUL SYLLABLE SSANGPIEUP YI HIEUH
0x9897	0xC092	#HANGUL SYLLABLE SSANGPIEUP I SSANGKIYEOK
0x9898	0xC093	#HANGUL SYLLABLE SSANGPIEUP I KIYEOKSIOS
0x9899	0xC095	#HANGUL SYLLABLE SSANGPIEUP I NIEUNCIEUC
0x989A	0xC096	#HANGUL SYLLABLE SSANGPIEUP I NIEUNHIEUH
0x989B	0xC097	#HANGUL SYLLABLE SSANGPIEUP I TIKEUT
0x989C	0xC099	#HANGUL SYLLABLE SSANGPIEUP I RIEULKIYEOK
0x989D	0xC09A	#HANGUL SYLLABLE SSANGPIEUP I RIEULMIEUM
0x989E	0xC09B	#HANGUL SYLLABLE SSANGPIEUP I RIEULPIEUP
0x989F	0xC09C	#HANGUL SYLLABLE SSANGPIEUP I RIEULSIOS
0x98A0	0xC09D	#HANGUL SYLLABLE SSANGPIEUP I RIEULTHIEUTH
0x98A1	0xC09E	#HANGUL SYLLABLE SSANGPIEUP I RIEULPHIEUPH
0x98A2	0xC09F	#HANGUL SYLLABLE SSANGPIEUP I RIEULHIEUH
0x98A3	0xC0A2	#HANGUL SYLLABLE SSANGPIEUP I PIEUPSIOS
0x98A4	0xC0A4	#HANGUL SYLLABLE SSANGPIEUP I SSANGSIOS
0x98A5	0xC0A6	#HANGUL SYLLABLE SSANGPIEUP I CIEUC
0x98A6	0xC0A7	#HANGUL SYLLABLE SSANGPIEUP I CHIEUCH
0x98A7	0xC0A8	#HANGUL SYLLABLE SSANGPIEUP I KHIEUKH
0x98A8	0xC0A9	#HANGUL SYLLABLE SSANGPIEUP I THIEUTH
0x98A9	0xC0AA	#HANGUL SYLLABLE SSANGPIEUP I PHIEUPH
0x98AA	0xC0AB	#HANGUL SYLLABLE SSANGPIEUP I HIEUH
0x98AB	0xC0AE	#HANGUL SYLLABLE SIOS A SSANGKIYEOK
0x98AC	0xC0B1	#HANGUL SYLLABLE SIOS A NIEUNCIEUC
0x98AD	0xC0B2	#HANGUL SYLLABLE SIOS A NIEUNHIEUH
0x98AE	0xC0B7	#HANGUL SYLLABLE SIOS A RIEULPIEUP
0x98AF	0xC0B8	#HANGUL SYLLABLE SIOS A RIEULSIOS
0x98B0	0xC0B9	#HANGUL SYLLABLE SIOS A RIEULTHIEUTH
0x98B1	0xC0BA	#HANGUL SYLLABLE SIOS A RIEULPHIEUPH
0x98B2	0xC0BB	#HANGUL SYLLABLE SIOS A RIEULHIEUH
0x98B3	0xC0BE	#HANGUL SYLLABLE SIOS A PIEUPSIOS
0x98B4	0xC0C2	#HANGUL SYLLABLE SIOS A CIEUC
0x98B5	0xC0C3	#HANGUL SYLLABLE SIOS A CHIEUCH
0x98B6	0xC0C4	#HANGUL SYLLABLE SIOS A KHIEUKH
0x98B7	0xC0C6	#HANGUL SYLLABLE SIOS A PHIEUPH
0x98B8	0xC0C7	#HANGUL SYLLABLE SIOS A HIEUH
0x98B9	0xC0CA	#HANGUL SYLLABLE SIOS AE SSANGKIYEOK
0x98BA	0xC0CB	#HANGUL SYLLABLE SIOS AE KIYEOKSIOS
0x98BB	0xC0CD	#HANGUL SYLLABLE SIOS AE NIEUNCIEUC
0x98BC	0xC0CE	#HANGUL SYLLABLE SIOS AE NIEUNHIEUH
0x98BD	0xC0CF	#HANGUL SYLLABLE SIOS AE TIKEUT
0x98BE	0xC0D1	#HANGUL SYLLABLE SIOS AE RIEULKIYEOK
0x98BF	0xC0D2	#HANGUL SYLLABLE SIOS AE RIEULMIEUM
0x98C0	0xC0D3	#HANGUL SYLLABLE SIOS AE RIEULPIEUP
0x98C1	0xC0D4	#HANGUL SYLLABLE SIOS AE RIEULSIOS
0x98C2	0xC0D5	#HANGUL SYLLABLE SIOS AE RIEULTHIEUTH
0x98C3	0xC0D6	#HANGUL SYLLABLE SIOS AE RIEULPHIEUPH
0x98C4	0xC0D7	#HANGUL SYLLABLE SIOS AE RIEULHIEUH
0x98C5	0xC0DA	#HANGUL SYLLABLE SIOS AE PIEUPSIOS
0x98C6	0xC0DE	#HANGUL SYLLABLE SIOS AE CIEUC
0x98C7	0xC0DF	#HANGUL SYLLABLE SIOS AE CHIEUCH
0x98C8	0xC0E0	#HANGUL SYLLABLE SIOS AE KHIEUKH
0x98C9	0xC0E1	#HANGUL SYLLABLE SIOS AE THIEUTH
0x98CA	0xC0E2	#HANGUL SYLLABLE SIOS AE PHIEUPH
0x98CB	0xC0E3	#HANGUL SYLLABLE SIOS AE HIEUH
0x98CC	0xC0E6	#HANGUL SYLLABLE SIOS YA SSANGKIYEOK
0x98CD	0xC0E7	#HANGUL SYLLABLE SIOS YA KIYEOKSIOS
0x98CE	0xC0E9	#HANGUL SYLLABLE SIOS YA NIEUNCIEUC
0x98CF	0xC0EA	#HANGUL SYLLABLE SIOS YA NIEUNHIEUH
0x98D0	0xC0EB	#HANGUL SYLLABLE SIOS YA TIKEUT
0x98D1	0xC0ED	#HANGUL SYLLABLE SIOS YA RIEULKIYEOK
0x98D2	0xC0EE	#HANGUL SYLLABLE SIOS YA RIEULMIEUM
0x98D3	0xC0EF	#HANGUL SYLLABLE SIOS YA RIEULPIEUP
0x98D4	0xC0F0	#HANGUL SYLLABLE SIOS YA RIEULSIOS
0x98D5	0xC0F1	#HANGUL SYLLABLE SIOS YA RIEULTHIEUTH
0x98D6	0xC0F2	#HANGUL SYLLABLE SIOS YA RIEULPHIEUPH
0x98D7	0xC0F3	#HANGUL SYLLABLE SIOS YA RIEULHIEUH
0x98D8	0xC0F6	#HANGUL SYLLABLE SIOS YA PIEUPSIOS
0x98D9	0xC0F8	#HANGUL SYLLABLE SIOS YA SSANGSIOS
0x98DA	0xC0FA	#HANGUL SYLLABLE SIOS YA CIEUC
0x98DB	0xC0FB	#HANGUL SYLLABLE SIOS YA CHIEUCH
0x98DC	0xC0FC	#HANGUL SYLLABLE SIOS YA KHIEUKH
0x98DD	0xC0FD	#HANGUL SYLLABLE SIOS YA THIEUTH
0x98DE	0xC0FE	#HANGUL SYLLABLE SIOS YA PHIEUPH
0x98DF	0xC0FF	#HANGUL SYLLABLE SIOS YA HIEUH
0x98E0	0xC101	#HANGUL SYLLABLE SIOS YAE KIYEOK
0x98E1	0xC102	#HANGUL SYLLABLE SIOS YAE SSANGKIYEOK
0x98E2	0xC103	#HANGUL SYLLABLE SIOS YAE KIYEOKSIOS
0x98E3	0xC105	#HANGUL SYLLABLE SIOS YAE NIEUNCIEUC
0x98E4	0xC106	#HANGUL SYLLABLE SIOS YAE NIEUNHIEUH
0x98E5	0xC107	#HANGUL SYLLABLE SIOS YAE TIKEUT
0x98E6	0xC109	#HANGUL SYLLABLE SIOS YAE RIEULKIYEOK
0x98E7	0xC10A	#HANGUL SYLLABLE SIOS YAE RIEULMIEUM
0x98E8	0xC10B	#HANGUL SYLLABLE SIOS YAE RIEULPIEUP
0x98E9	0xC10C	#HANGUL SYLLABLE SIOS YAE RIEULSIOS
0x98EA	0xC10D	#HANGUL SYLLABLE SIOS YAE RIEULTHIEUTH
0x98EB	0xC10E	#HANGUL SYLLABLE SIOS YAE RIEULPHIEUPH
0x98EC	0xC10F	#HANGUL SYLLABLE SIOS YAE RIEULHIEUH
0x98ED	0xC111	#HANGUL SYLLABLE SIOS YAE PIEUP
0x98EE	0xC112	#HANGUL SYLLABLE SIOS YAE PIEUPSIOS
0x98EF	0xC113	#HANGUL SYLLABLE SIOS YAE SIOS
0x98F0	0xC114	#HANGUL SYLLABLE SIOS YAE SSANGSIOS
0x98F1	0xC116	#HANGUL SYLLABLE SIOS YAE CIEUC
0x98F2	0xC117	#HANGUL SYLLABLE SIOS YAE CHIEUCH
0x98F3	0xC118	#HANGUL SYLLABLE SIOS YAE KHIEUKH
0x98F4	0xC119	#HANGUL SYLLABLE SIOS YAE THIEUTH
0x98F5	0xC11A	#HANGUL SYLLABLE SIOS YAE PHIEUPH
0x98F6	0xC11B	#HANGUL SYLLABLE SIOS YAE HIEUH
0x98F7	0xC121	#HANGUL SYLLABLE SIOS EO NIEUNCIEUC
0x98F8	0xC122	#HANGUL SYLLABLE SIOS EO NIEUNHIEUH
0x98F9	0xC125	#HANGUL SYLLABLE SIOS EO RIEULKIYEOK
0x98FA	0xC128	#HANGUL SYLLABLE SIOS EO RIEULSIOS
0x98FB	0xC129	#HANGUL SYLLABLE SIOS EO RIEULTHIEUTH
0x98FC	0xC12A	#HANGUL SYLLABLE SIOS EO RIEULPHIEUPH
0x98FD	0xC12B	#HANGUL SYLLABLE SIOS EO RIEULHIEUH
0x98FE	0xC12E	#HANGUL SYLLABLE SIOS EO PIEUPSIOS
0x9941	0xC132	#HANGUL SYLLABLE SIOS EO CIEUC
0x9942	0xC133	#HANGUL SYLLABLE SIOS EO CHIEUCH
0x9943	0xC134	#HANGUL SYLLABLE SIOS EO KHIEUKH
0x9944	0xC135	#HANGUL SYLLABLE SIOS EO THIEUTH
0x9945	0xC137	#HANGUL SYLLABLE SIOS EO HIEUH
0x9946	0xC13A	#HANGUL SYLLABLE SIOS E SSANGKIYEOK
0x9947	0xC13B	#HANGUL SYLLABLE SIOS E KIYEOKSIOS
0x9948	0xC13D	#HANGUL SYLLABLE SIOS E NIEUNCIEUC
0x9949	0xC13E	#HANGUL SYLLABLE SIOS E NIEUNHIEUH
0x994A	0xC13F	#HANGUL SYLLABLE SIOS E TIKEUT
0x994B	0xC141	#HANGUL SYLLABLE SIOS E RIEULKIYEOK
0x994C	0xC142	#HANGUL SYLLABLE SIOS E RIEULMIEUM
0x994D	0xC143	#HANGUL SYLLABLE SIOS E RIEULPIEUP
0x994E	0xC144	#HANGUL SYLLABLE SIOS E RIEULSIOS
0x994F	0xC145	#HANGUL SYLLABLE SIOS E RIEULTHIEUTH
0x9950	0xC146	#HANGUL SYLLABLE SIOS E RIEULPHIEUPH
0x9951	0xC147	#HANGUL SYLLABLE SIOS E RIEULHIEUH
0x9952	0xC14A	#HANGUL SYLLABLE SIOS E PIEUPSIOS
0x9953	0xC14E	#HANGUL SYLLABLE SIOS E CIEUC
0x9954	0xC14F	#HANGUL SYLLABLE SIOS E CHIEUCH
0x9955	0xC150	#HANGUL SYLLABLE SIOS E KHIEUKH
0x9956	0xC151	#HANGUL SYLLABLE SIOS E THIEUTH
0x9957	0xC152	#HANGUL SYLLABLE SIOS E PHIEUPH
0x9958	0xC153	#HANGUL SYLLABLE SIOS E HIEUH
0x9959	0xC156	#HANGUL SYLLABLE SIOS YEO SSANGKIYEOK
0x995A	0xC157	#HANGUL SYLLABLE SIOS YEO KIYEOKSIOS
0x9961	0xC159	#HANGUL SYLLABLE SIOS YEO NIEUNCIEUC
0x9962	0xC15A	#HANGUL SYLLABLE SIOS YEO NIEUNHIEUH
0x9963	0xC15B	#HANGUL SYLLABLE SIOS YEO TIKEUT
0x9964	0xC15D	#HANGUL SYLLABLE SIOS YEO RIEULKIYEOK
0x9965	0xC15E	#HANGUL SYLLABLE SIOS YEO RIEULMIEUM
0x9966	0xC15F	#HANGUL SYLLABLE SIOS YEO RIEULPIEUP
0x9967	0xC160	#HANGUL SYLLABLE SIOS YEO RIEULSIOS
0x9968	0xC161	#HANGUL SYLLABLE SIOS YEO RIEULTHIEUTH
0x9969	0xC162	#HANGUL SYLLABLE SIOS YEO RIEULPHIEUPH
0x996A	0xC163	#HANGUL SYLLABLE SIOS YEO RIEULHIEUH
0x996B	0xC166	#HANGUL SYLLABLE SIOS YEO PIEUPSIOS
0x996C	0xC16A	#HANGUL SYLLABLE SIOS YEO CIEUC
0x996D	0xC16B	#HANGUL SYLLABLE SIOS YEO CHIEUCH
0x996E	0xC16C	#HANGUL SYLLABLE SIOS YEO KHIEUKH
0x996F	0xC16D	#HANGUL SYLLABLE SIOS YEO THIEUTH
0x9970	0xC16E	#HANGUL SYLLABLE SIOS YEO PHIEUPH
0x9971	0xC16F	#HANGUL SYLLABLE SIOS YEO HIEUH
0x9972	0xC171	#HANGUL SYLLABLE SIOS YE KIYEOK
0x9973	0xC172	#HANGUL SYLLABLE SIOS YE SSANGKIYEOK
0x9974	0xC173	#HANGUL SYLLABLE SIOS YE KIYEOKSIOS
0x9975	0xC175	#HANGUL SYLLABLE SIOS YE NIEUNCIEUC
0x9976	0xC176	#HANGUL SYLLABLE SIOS YE NIEUNHIEUH
0x9977	0xC177	#HANGUL SYLLABLE SIOS YE TIKEUT
0x9978	0xC179	#HANGUL SYLLABLE SIOS YE RIEULKIYEOK
0x9979	0xC17A	#HANGUL SYLLABLE SIOS YE RIEULMIEUM
0x997A	0xC17B	#HANGUL SYLLABLE SIOS YE RIEULPIEUP
0x9981	0xC17C	#HANGUL SYLLABLE SIOS YE RIEULSIOS
0x9982	0xC17D	#HANGUL SYLLABLE SIOS YE RIEULTHIEUTH
0x9983	0xC17E	#HANGUL SYLLABLE SIOS YE RIEULPHIEUPH
0x9984	0xC17F	#HANGUL SYLLABLE SIOS YE RIEULHIEUH
0x9985	0xC180	#HANGUL SYLLABLE SIOS YE MIEUM
0x9986	0xC181	#HANGUL SYLLABLE SIOS YE PIEUP
0x9987	0xC182	#HANGUL SYLLABLE SIOS YE PIEUPSIOS
0x9988	0xC183	#HANGUL SYLLABLE SIOS YE SIOS
0x9989	0xC184	#HANGUL SYLLABLE SIOS YE SSANGSIOS
0x998A	0xC186	#HANGUL SYLLABLE SIOS YE CIEUC
0x998B	0xC187	#HANGUL SYLLABLE SIOS YE CHIEUCH
0x998C	0xC188	#HANGUL SYLLABLE SIOS YE KHIEUKH
0x998D	0xC189	#HANGUL SYLLABLE SIOS YE THIEUTH
0x998E	0xC18A	#HANGUL SYLLABLE SIOS YE PHIEUPH
0x998F	0xC18B	#HANGUL SYLLABLE SIOS YE HIEUH
0x9990	0xC18F	#HANGUL SYLLABLE SIOS O KIYEOKSIOS
0x9991	0xC191	#HANGUL SYLLABLE SIOS O NIEUNCIEUC
0x9992	0xC192	#HANGUL SYLLABLE SIOS O NIEUNHIEUH
0x9993	0xC193	#HANGUL SYLLABLE SIOS O TIKEUT
0x9994	0xC195	#HANGUL SYLLABLE SIOS O RIEULKIYEOK
0x9995	0xC197	#HANGUL SYLLABLE SIOS O RIEULPIEUP
0x9996	0xC198	#HANGUL SYLLABLE SIOS O RIEULSIOS
0x9997	0xC199	#HANGUL SYLLABLE SIOS O RIEULTHIEUTH
0x9998	0xC19A	#HANGUL SYLLABLE SIOS O RIEULPHIEUPH
0x9999	0xC19B	#HANGUL SYLLABLE SIOS O RIEULHIEUH
0x999A	0xC19E	#HANGUL SYLLABLE SIOS O PIEUPSIOS
0x999B	0xC1A0	#HANGUL SYLLABLE SIOS O SSANGSIOS
0x999C	0xC1A2	#HANGUL SYLLABLE SIOS O CIEUC
0x999D	0xC1A3	#HANGUL SYLLABLE SIOS O CHIEUCH
0x999E	0xC1A4	#HANGUL SYLLABLE SIOS O KHIEUKH
0x999F	0xC1A6	#HANGUL SYLLABLE SIOS O PHIEUPH
0x99A0	0xC1A7	#HANGUL SYLLABLE SIOS O HIEUH
0x99A1	0xC1AA	#HANGUL SYLLABLE SIOS WA SSANGKIYEOK
0x99A2	0xC1AB	#HANGUL SYLLABLE SIOS WA KIYEOKSIOS
0x99A3	0xC1AD	#HANGUL SYLLABLE SIOS WA NIEUNCIEUC
0x99A4	0xC1AE	#HANGUL SYLLABLE SIOS WA NIEUNHIEUH
0x99A5	0xC1AF	#HANGUL SYLLABLE SIOS WA TIKEUT
0x99A6	0xC1B1	#HANGUL SYLLABLE SIOS WA RIEULKIYEOK
0x99A7	0xC1B2	#HANGUL SYLLABLE SIOS WA RIEULMIEUM
0x99A8	0xC1B3	#HANGUL SYLLABLE SIOS WA RIEULPIEUP
0x99A9	0xC1B4	#HANGUL SYLLABLE SIOS WA RIEULSIOS
0x99AA	0xC1B5	#HANGUL SYLLABLE SIOS WA RIEULTHIEUTH
0x99AB	0xC1B6	#HANGUL SYLLABLE SIOS WA RIEULPHIEUPH
0x99AC	0xC1B7	#HANGUL SYLLABLE SIOS WA RIEULHIEUH
0x99AD	0xC1B8	#HANGUL SYLLABLE SIOS WA MIEUM
0x99AE	0xC1B9	#HANGUL SYLLABLE SIOS WA PIEUP
0x99AF	0xC1BA	#HANGUL SYLLABLE SIOS WA PIEUPSIOS
0x99B0	0xC1BB	#HANGUL SYLLABLE SIOS WA SIOS
0x99B1	0xC1BC	#HANGUL SYLLABLE SIOS WA SSANGSIOS
0x99B2	0xC1BE	#HANGUL SYLLABLE SIOS WA CIEUC
0x99B3	0xC1BF	#HANGUL SYLLABLE SIOS WA CHIEUCH
0x99B4	0xC1C0	#HANGUL SYLLABLE SIOS WA KHIEUKH
0x99B5	0xC1C1	#HANGUL SYLLABLE SIOS WA THIEUTH
